withdrawal_percentage,hour,transactions_per_day,transactions_per_month,output
3.307908903746235030e-01,3.459905281388752307e+00,3.840102931497659000e+01,1.847275129178119357e+01,9.899999999999999911e-01
7.489696520465567442e-01,1.999012327073084805e+01,4.398869216718668440e+01,2.122965941746806706e+01,9.899999999999999911e-01
4.597829417921222017e-01,2.199927748082668444e-01,2.956744842718921973e+01,1.333196600058373882e+01,9.899999999999999911e-01
7.699178827031326611e-01,1.505794266675075477e+01,1.220147467226487148e+00,7.952122719099857129e+00,0.000000000000000000e+00
3.380188956501695152e-02,1.182502474156813221e+01,1.193036800059362967e+01,8.774884563011141836e+00,9.899999999999999911e-01
2.176653195822607634e-01,6.755030605234022545e-01,6.308652147800759558e+00,3.748054965312297782e+01,7.600000000000000089e-01
9.490716215775224507e-01,6.280343603608127268e+00,1.341954480346529088e+01,4.699983858778058021e+01,7.199999999999999734e-01
2.783369388999589189e-01,5.010259726593517371e+00,8.836971220229417057e+00,1.265382746376795708e+00,8.900000000000000133e-01
3.480020572981212812e-01,4.217252686342645163e-01,4.592273105898642171e+01,3.460574309822382588e+01,9.699999999999999734e-01
9.941135767959463632e-01,6.708292536230769265e+00,8.138535472502407941e+00,1.053516655490483345e+01,8.599999999999999867e-01
3.446206580115174223e-02,1.094053307192432456e+01,3.563065046375672296e+01,3.683453323667000490e+01,8.599999999999999867e-01
3.968508538986005307e-01,4.589443625911410862e+00,5.975159243046814339e+00,2.199996903214039623e+00,7.500000000000000000e-01
8.475624010832198962e-01,2.567184914282167441e+00,3.141100854242191076e+01,4.020638560427585873e+01,8.499999999999999778e-01
7.031326132000771389e-01,1.958083448266609139e+01,4.674261737788115312e+01,3.379216235808892854e+00,9.899999999999999911e-01
1.422260377931929831e-01,1.340702664393688970e+01,4.851819522733438816e+01,1.142025219035374306e+01,9.899999999999999911e-01
9.564459979294883674e-01,2.209678769778853891e+01,1.510874048705355754e+01,8.369661737785326849e+00,9.899999999999999911e-01
8.500860258887906751e-01,6.437439061634301574e+00,1.125662698533266237e+01,2.793219957198684611e+01,9.899999999999999911e-01
3.271023327516390244e-01,6.079428272942992706e-01,1.370878850771130431e+01,1.902217118203053303e+01,9.899999999999999911e-01
3.368822060433327437e-01,8.231810073051031296e+00,2.315137162587300779e+01,1.688480230864890430e+01,9.899999999999999911e-01
1.548895547243411830e-01,2.099022204877306308e+01,1.354928449527222867e+01,1.707995378781113516e+01,9.899999999999999911e-01
1.220022426597540122e-01,1.637481583932913054e+01,3.578165773181250842e+01,1.612047420353056637e+01,9.899999999999999911e-01
1.026207969718947455e-01,1.800445867255850985e+01,7.052080784851202822e+00,1.090232212408337675e+00,8.100000000000000533e-01
4.926724340122800028e-01,3.489258305429153495e+00,2.359034613047716178e+01,1.898776597954133338e+00,9.899999999999999911e-01
3.659456203609922076e-01,1.082080579128934339e+01,4.334557972112146018e+01,4.561658799285848431e+01,0.000000000000000000e+00
2.454488697897216909e-04,1.366312503401199940e+01,4.789563533142969476e+01,4.190689138420613347e+01,6.199999999999999956e-01
3.716235007115206157e-01,9.789625158732178534e+00,2.784355409324258801e+01,3.907428561301414760e+01,7.500000000000000000e-01
6.596976844850747090e-01,1.439832508753855755e+01,2.977753023385905706e+01,4.570820572884462507e+01,0.000000000000000000e+00
3.433555385942007598e-01,4.618099468821633025e+00,3.514895832812040055e+01,2.928757959467226613e+01,9.899999999999999911e-01
8.635456183084516679e-01,1.647155263749826304e+01,2.049240421187954908e+01,9.305710490064015517e+00,9.899999999999999911e-01
9.011520322995755228e-01,2.283511728122744699e+01,3.785980728463447775e+01,2.562895026144126476e+01,9.899999999999999911e-01
8.678501132730289669e-01,1.174750134454443362e+01,4.021604602489104963e+01,1.078708049071562591e+01,9.899999999999999911e-01
2.682722643014401331e-02,2.350393563248704965e+00,4.319024702780674829e+01,2.487223442843909638e+01,9.899999999999999911e-01
9.126957076539360392e-01,5.932794924496840316e+00,1.886100745437542514e+01,3.856535211339076596e+01,7.700000000000000178e-01
3.079297224595730631e-01,7.558026425323536301e-01,4.385652885921729904e+01,3.495642809610915691e+01,9.599999999999999645e-01
5.759689265263845392e-02,2.047468195273418701e+01,5.194250798578726958e+00,4.286570200054429591e+01,3.099999999999999978e-01
5.186673557170484727e-01,1.906407145692947225e+01,8.869917147829255555e+00,5.890083542630402569e+00,8.900000000000000133e-01
7.341542426194777038e-01,1.717109015192586519e+00,1.509288667770712600e+01,1.326609047177398359e+01,9.899999999999999911e-01
8.769333222691327867e-01,4.127858780659776627e+00,2.681764583230505750e+01,2.523213040616204594e+01,9.899999999999999911e-01
3.582687596342235548e-01,1.594372450079226056e+01,2.386990407603206066e+01,1.123905880656954892e+01,9.899999999999999911e-01
8.225438741527425490e-01,1.314233437849782860e+01,3.906259688758152038e+01,3.635357618419247672e+01,8.800000000000000044e-01
2.050186200120239777e-01,1.591606938536087057e+01,1.832341412720630558e+01,3.108891283714487130e+01,9.899999999999999911e-01
5.397534944537429880e-03,6.353259897607195228e+00,1.628634939766052270e+01,3.219388899185453567e+01,9.899999999999999911e-01
6.793873401516804522e-01,2.187622375747096370e+01,1.055303489627132407e+01,4.426997368350241402e+01,6.900000000000000577e-01
5.223904789726996345e-02,1.544089374369434964e+01,9.313709806741805153e+00,9.292413957268553792e-01,9.100000000000000311e-01
9.576185197451914100e-01,5.829049002584237194e+00,9.492008163058891057e+00,2.634141517504424712e-01,9.200000000000000400e-01
6.562069422838074928e-01,1.944989427409754512e+01,4.222720894786422718e+01,4.457366179017268593e+01,6.600000000000000311e-01
7.357196427291919916e-01,1.571931683736725915e+01,2.408115926954220143e+01,8.861849355178756937e+00,9.899999999999999911e-01
9.240189469984859683e-01,1.246173536284917560e+01,4.084390295678822014e+01,2.940504238098358059e+01,9.899999999999999911e-01
8.951160864012268625e-01,1.538251503303121837e+01,4.519254744067507268e+00,3.749476052257054448e+01,0.000000000000000000e+00
8.098912022707326352e-01,1.090305353454812476e+01,3.229674104933263123e+01,4.575407090877484961e+01,0.000000000000000000e+00
5.528007152877861818e-01,1.796423477601815932e+01,1.920504254957292289e+01,1.557787773925141472e+01,9.899999999999999911e-01
1.183934949818922222e-01,2.332636488035964817e+01,9.554864417638489371e+00,3.268318063767399195e+01,9.200000000000000400e-01
5.935849872996316057e-01,2.178077040842700285e+01,4.381403531902706305e+01,1.230326805041004157e+01,9.899999999999999911e-01
8.332278600575125926e-01,7.878217736592381115e+00,2.750326903923478383e+01,2.120087981109638520e+01,9.899999999999999911e-01
5.215876505684474695e-01,2.376551982595519519e+01,3.492770056285519953e+00,2.118939393346234468e+01,6.400000000000000133e-01
2.140852848570187206e-01,9.445251532593129440e+00,3.018075347015487253e+01,4.036716968780598336e+01,6.900000000000000577e-01
2.281408030929338304e-01,2.094301693421241239e+01,2.803398639715978291e+01,4.398969714525731689e+01,3.599999999999999867e-01
9.465679680079921443e-01,9.263661885462077805e+00,3.551769018732947814e+01,1.221588580913729949e+01,9.899999999999999911e-01
2.593229068901562462e-01,1.650227756815676372e+01,5.579219879462097076e+00,3.443263791186183909e+01,7.299999999999999822e-01
2.928273663578606634e-02,1.782151509329763073e+01,4.736552415396506888e+01,4.646188379344417285e+01,3.599999999999999867e-01
8.802651008582661474e-01,9.907255035887033046e+00,3.700538887253408404e+01,3.734989569161279377e+01,8.300000000000000711e-01
5.792884438348254728e-01,2.155407331758915745e+00,6.048845694862251321e+00,3.341465576886248812e+01,7.600000000000000089e-01
5.177712921873391938e-01,5.099719367175032936e+00,3.224031251826630040e+01,3.026178636137536060e+01,9.899999999999999911e-01
8.468973941678221706e-01,9.623419343547043425e+00,4.465458473119718263e+01,3.717420454087743309e+01,8.399999999999999689e-01
3.843207400986343725e-01,8.185347938002127677e+00,4.674841057028351798e+01,4.629867636066937564e+01,0.000000000000000000e+00
7.118462631584859812e-01,3.358779377816002665e+00,3.251250368976945282e+01,2.416399245073431246e+01,9.899999999999999911e-01
4.119465227864966828e-01,1.782306622787761086e+01,1.366643215674003997e+01,1.468897023424447212e+01,9.899999999999999911e-01
5.062821570417652683e-02,1.009343015554215484e+01,7.534138966660763437e+00,4.352989920437984495e+01,0.000000000000000000e+00
7.522755279590878086e-01,7.420959517968128694e-01,2.730580449646522112e+01,4.942650672382710830e+00,9.899999999999999911e-01
1.054460665714156420e-01,1.122924286868042643e+01,3.976316558447509664e+01,4.342759821831377565e+01,0.000000000000000000e+00
2.387393601742096028e-01,1.278803471592514995e+01,1.792159934057042392e+01,3.867605348818750599e+01,7.600000000000000089e-01
4.083649810234039057e-01,1.920368390758883237e+01,5.031262852577827793e+00,3.247315757537410974e+01,7.099999999999999645e-01
4.416940026489741822e-01,1.777310450502082517e+01,9.103577550962722142e+00,3.109340766105159304e+00,9.100000000000000311e-01
7.287150983125464387e-01,9.542641748113219080e+00,3.437697452985913316e+01,1.608432584800774023e+01,9.899999999999999911e-01
9.596370136825690400e-01,2.193732288928064378e+01,4.157197986750093577e+01,2.204082599562629241e+01,9.899999999999999911e-01
4.669219993307286432e-01,9.469795950213763192e+00,3.187659064764821792e+01,2.355521226566122195e+01,9.899999999999999911e-01
7.667673388071953866e-01,2.392583030175796566e+01,2.445665010809698003e+01,2.051570526191775912e+01,9.899999999999999911e-01
1.952800817619851914e-01,7.893290224931693189e+00,1.767022518724476399e+01,4.615881261085188925e+01,2.200000000000000011e-01
7.388536992332450648e-01,2.049783498195634834e+01,4.701382219570937337e+01,3.445851138216590925e+01,9.699999999999999734e-01
6.347360216899805563e-01,4.958293106334619615e+00,1.847437353472709276e+01,2.825307665477881613e+01,9.899999999999999911e-01
6.772675164249165602e-01,9.466168551132032150e+00,8.271859732178544533e+00,3.364285470992609817e+01,8.599999999999999867e-01
8.693612535053784063e-01,7.619622749399500350e+00,3.479032098053200173e+01,2.827274161409819442e+01,9.899999999999999911e-01
4.718875197487509832e-01,2.018217952017660366e+01,3.965684486240090934e+01,3.508040300545040235e+00,9.899999999999999911e-01
4.179357632587074045e-01,1.297699569552980137e+01,3.685360899281180735e+01,1.014201556950054695e+01,9.899999999999999911e-01
6.914893362639465968e-01,1.798627165295793517e+01,1.508205699835673386e+01,3.600057317179588523e+01,9.000000000000000222e-01
7.037626393839746530e-01,1.517512902191968038e+01,3.778523048746174595e+01,2.092188078385429151e+01,9.899999999999999911e-01
7.651602928863974196e-01,1.469562502831873019e+01,4.233027116389128963e+01,4.404557058702617667e+01,0.000000000000000000e+00
9.633242284416549950e-01,1.859586879416247562e+00,1.870409280126937190e+01,3.806600257257426279e+01,8.000000000000000444e-01
7.910665344061736937e-01,1.563437583104952822e+01,1.603890749298480145e+01,1.578526960003876489e+01,9.899999999999999911e-01
7.957063034591363992e-01,1.126209838205847191e-01,4.161915362779450334e+01,2.322220768696598370e+01,9.899999999999999911e-01
8.911117878094676481e-01,1.080745361857334608e+01,8.604725313945634113e+00,6.534384475026568495e+00,8.699999999999999956e-01
3.067458497736087475e-01,5.047042865257298061e+00,2.528447666164466767e+01,1.549618949042945104e+01,9.899999999999999911e-01
9.431625699862598022e-01,2.233514298919939023e+01,3.100322451631841147e+01,3.410172937587818609e+01,9.899999999999999911e-01
6.021959329862759391e-01,7.302276747670601864e-01,1.164800837434114200e+01,3.497301574536336943e+01,9.599999999999999645e-01
3.044545997268029991e-01,1.706737784785586243e+01,6.320736944806737867e+00,2.068166895416497297e+01,7.600000000000000089e-01
9.257397067600363627e-01,1.451709613992096415e+00,3.639340029396643583e+00,3.036851394306667284e+00,9.200000000000000400e-01
2.492590477130315341e-01,3.966082091489755435e+00,3.827778127238273242e+01,4.613377845007158840e+01,3.500000000000000333e-01
4.636031179698831828e-01,1.140666830256592057e+01,1.951815154482681436e+01,3.379604518355565546e+01,9.899999999999999911e-01
5.447390418703720316e-01,2.094214875853911195e+00,2.689347218559678154e+01,8.284160309006139755e+00,9.899999999999999911e-01
4.913325764015625818e-01,1.622004831191123486e+01,4.491435303137709667e+01,1.152094578079868903e+01,9.899999999999999911e-01
7.239919438260626894e-01,1.261818648246417496e+01,1.835687662454006741e+01,4.077654935375541356e+01,0.000000000000000000e+00
5.449692262957608335e-01,2.072692344964096378e+00,3.674331534990540149e+01,4.733590445822836301e+01,4.400000000000000022e-01
1.392014157410066399e-01,1.187106336188634792e+01,9.637691806498029479e+00,3.386634311032514688e+01,9.300000000000000488e-01
7.014957381137504333e-01,4.164494161360119406e-01,3.445806587766671925e+01,1.217114155615665894e+01,9.899999999999999911e-01
6.440076591701688891e-01,1.861493257997215878e+01,7.811337998317188003e+00,2.618695823356323515e+01,8.399999999999999689e-01
8.457498685317969001e-01,2.056530399174383206e+01,2.344811430273417230e+01,3.241106939308735235e+01,9.899999999999999911e-01
7.214334167209155435e-01,2.386942831029735146e+01,1.975819525794956633e+01,3.961776305669866360e+01,7.199999999999999734e-01
8.648162641264358630e-01,3.615414889957611067e+00,1.567753675344058273e+01,8.256094185188425527e+00,9.899999999999999911e-01
6.619947855016417027e-02,2.314617301880544176e+01,8.326034966348802024e-01,3.942273166276734742e+01,5.000000000000000000e-01
1.620344390943085910e-01,1.917386503288711452e+01,1.654840972078376637e+01,1.819128713905532635e+01,9.899999999999999911e-01
8.215531875844583887e-02,7.323600490873313440e+00,3.896992672617231790e+01,4.509462194219183573e+01,2.600000000000000089e-01
1.883658699578583118e-01,1.140215535950979486e+01,3.122854326031568561e+01,2.103909992237190352e+01,9.899999999999999911e-01
8.924373921151940170e-01,6.848408423144200619e+00,4.779435678757547379e+01,3.756531668976968774e+01,8.200000000000000622e-01
4.810057307007225003e-01,6.304676220270684084e+00,4.068304332033153337e+00,4.852897173142499554e+01,3.099999999999999978e-01
2.140291115347898732e-01,1.868051340920250425e+01,3.615484092269414163e+01,3.861152248424738076e+01,7.700000000000000178e-01
8.205880858797832689e-01,6.231889572575175507e-01,1.395090983307706622e+01,1.148322362189586343e+01,9.899999999999999911e-01
6.830102983880552703e-01,2.378364235112676539e+01,9.393573966072922943e+00,3.305816249513422633e+01,9.200000000000000400e-01
7.629224411781417858e-01,5.058419900675126257e+00,2.638090112911840279e+01,3.545011423127127248e+00,9.899999999999999911e-01
2.006977534696247067e-01,1.834168759740562393e+01,8.840521215668870170e+00,3.295767492641560104e+00,8.900000000000000133e-01
5.718688920648012930e-01,3.058269100841409127e+00,2.629230657110760561e+01,4.733248786836155020e+00,9.899999999999999911e-01
8.716804484726481395e-01,4.410709380427414672e+00,1.515073818106739267e+01,2.861241430015263987e+01,9.899999999999999911e-01
4.295749304087483900e-01,5.026239986771655843e+00,1.124818728285378100e+01,2.067609096400910929e+01,9.899999999999999911e-01
1.990320557851480432e-01,2.207213304861023673e+01,4.578072117154858844e+00,9.913794345004221853e+00,0.000000000000000000e+00
8.876466504140492209e-01,1.396640039877228645e+01,2.325210568914770093e+01,4.323606949430821089e+01,0.000000000000000000e+00
1.604121350565389514e-01,1.341919568667250040e+00,4.237884136726816564e+01,2.902001463490723054e+01,9.899999999999999911e-01
8.226703187904660375e-01,2.378030504152170721e+01,4.860592194741322203e+01,4.486535695015382430e+01,4.700000000000000289e-01
8.084650885572172152e-01,4.833056912331633370e+00,2.790946509822671118e+01,3.727613072674037653e+01,8.300000000000000711e-01
4.412069112693139949e-01,8.032516856566527252e-01,1.186788344955843222e+01,3.826647166208945094e+01,7.800000000000000266e-01
9.300284745713284229e-01,2.022949576321253673e+01,4.653115820188656926e+01,2.824415765170524750e+01,9.899999999999999911e-01
1.512130720786202254e-01,6.963734033134309165e+00,3.831850515839972360e+01,2.922922000740169324e+01,9.899999999999999911e-01
7.457355755729239144e-01,1.756808046474746376e+01,4.108551309598114187e+01,3.336463762570203073e+01,9.899999999999999911e-01
4.932370656171300993e-01,1.429383422216930910e+01,7.461131693484197136e+00,9.228377072045899965e+00,8.200000000000000622e-01
9.220744846461437216e-02,2.146853620176271349e+01,3.619628930142485501e+01,3.938890287670357537e+01,7.299999999999999822e-01
1.474194522844349819e-01,2.220632462586821987e+01,7.309521756813424531e+00,3.644860547945637563e+01,8.100000000000000533e-01
5.002998655742957324e-01,1.384511095845585338e+01,2.963803631563162355e+01,1.641667366201602007e+01,9.899999999999999911e-01
2.582372091954390214e-01,9.187620293191024246e+00,3.646292944484142851e+01,2.664250808263397374e+01,9.899999999999999911e-01
5.240242137013556567e-01,3.991848445999032435e+00,1.327900631518418351e+01,2.663705132894295247e+01,9.899999999999999911e-01
3.715114435865796150e-02,1.281850229682454767e+01,4.658684554202318395e+01,1.816954088469223905e+01,9.899999999999999911e-01
7.463130986946826528e-01,1.978099026762382096e+01,1.886980534764042972e+01,2.955947027191036725e+01,9.899999999999999911e-01
2.926144864239627053e-01,2.273834438318857210e+01,4.179737069709135966e+01,2.466818237489494337e+01,9.899999999999999911e-01
9.874889921924381309e-01,1.852719765668683394e+01,6.119309862970174763e+00,6.267854580401054143e+00,7.600000000000000089e-01
1.036383604575352724e-02,1.749690860310548857e+01,1.637770136804512333e+01,1.660699313736136418e+01,9.899999999999999911e-01
3.416496213488005029e-01,1.932727066370920355e+01,3.277137146480310292e+01,1.603545843656137748e+01,9.899999999999999911e-01
8.751569255151203652e-02,2.323192230903790900e+00,4.000709928737541077e+01,2.385996659656072438e+01,9.899999999999999911e-01
5.004822234211194765e-01,4.720583899621365376e+00,4.351665535223498438e+01,4.366189509682671144e+01,3.800000000000000044e-01
5.801245666531273937e-02,1.034310835089839031e+01,2.036070273676854470e+01,4.504390302917529709e+01,0.000000000000000000e+00
6.287167496739071160e-01,1.062405021420759965e+01,1.202375627713793804e+01,2.108135483411211197e+01,9.899999999999999911e-01
1.003993239078548871e-02,1.054587689525855687e+00,4.120197478347091646e+01,3.648084440712940335e+01,8.699999999999999956e-01
9.103648704123268320e-02,4.682583489605915972e+00,1.930301054488039370e+01,2.182286282509939568e+01,9.899999999999999911e-01
5.326137217559128167e-01,1.865581594204309113e+01,3.476480416481907554e+01,3.537214701853164911e+01,9.200000000000000400e-01
3.258889982352808357e-01,1.511986762515340388e+01,1.590991025568442652e+01,1.462924063446453538e-01,9.899999999999999911e-01
9.413130461647167824e-01,5.712833447182148916e+00,3.306345644223472391e+01,1.101895436223908042e+01,9.899999999999999911e-01
9.017729237300291523e-01,1.074241975891478518e+01,4.278477375960393658e+01,9.598513286922063514e+00,9.899999999999999911e-01
4.118396342947217015e-01,4.815093073636500520e+00,3.914219776893435920e+01,4.665024458531671314e+01,3.699999999999999956e-01
7.681070717870788211e-01,4.321376395713988572e+00,8.014156591990287737e+00,3.464934501883497830e+01,8.599999999999999867e-01
1.968236895607531345e-01,1.194261886164573561e+01,4.345799363553224737e+01,3.824101691946766834e+01,7.800000000000000266e-01
2.622557121010061776e-01,1.030085935021872956e+00,3.800256403775947689e+01,9.429457334229933707e+00,9.899999999999999911e-01
3.385817727725722870e-01,1.285366370002579472e+01,3.327027713345718496e+01,4.807942507203923554e+01,0.000000000000000000e+00
9.794620244157440370e-01,2.012174769845119471e+01,4.489862585407260553e+01,2.210853072576264111e+01,9.899999999999999911e-01
9.073734985977210954e-01,1.987973483021519172e+01,3.519380561892904780e+01,3.205836946697672163e-01,9.899999999999999911e-01
5.636197426319393688e-01,1.924638999113439652e+01,7.923872632239660874e+00,1.922728062915221159e+01,8.499999999999999778e-01
5.940861939659096702e-01,6.476554225781674390e+00,2.077313356415886503e+01,4.752037562381152469e+01,3.099999999999999978e-01
2.566347982634665792e-01,1.194319588859490189e+01,4.201097881594218109e+01,1.094517678820383999e+01,9.899999999999999911e-01
9.044309121632204684e-01,2.067096159230154662e+00,3.339834856642583816e+01,3.855878998524657675e+01,9.100000000000000311e-01
7.393451559467412171e-01,7.386576033474884007e+00,3.297821651219695127e+01,7.725048292830740237e+00,9.899999999999999911e-01
8.236997209075960225e-01,1.593799682363826697e+01,2.914295684041000456e+01,2.734047792236439278e+01,9.899999999999999911e-01
9.520269913897189129e-01,1.213817922122478699e+01,3.069857699619845093e+01,1.207722629862425956e+00,9.899999999999999911e-01
2.251695662728182556e-01,8.220635943648151311e+00,1.026682477891233347e+01,1.888672959016599506e+01,9.599999999999999645e-01
3.703159781866656175e-01,1.329450258079525682e+01,2.327301661030232438e+01,3.335199681428181862e+01,9.899999999999999911e-01
7.283338902885205801e-02,1.884317318905422312e+01,4.068742024207807617e+01,4.699080871527948489e+01,3.900000000000000133e-01
2.594509847262194135e-02,2.058076215110918383e+01,3.543451835865207755e+01,4.622314040441548855e+01,4.299999999999999933e-01
7.084410619035595991e-01,2.256304028552381169e+01,2.367042396605695131e+01,1.563338052115547505e+01,9.899999999999999911e-01
3.127763985983359474e-01,2.778117366886623252e+00,4.741590146242570114e+01,4.086098757088062250e+00,9.899999999999999911e-01
8.323302244938344252e-01,6.530701342985738123e+00,1.302704276157907159e+01,2.779899778644005082e+01,9.899999999999999911e-01
3.451879124489936057e-01,1.830366524878255063e+01,6.065088307332461959e+00,2.619253580745824195e+01,7.600000000000000089e-01
7.055310605712495908e-01,6.362130164501715868e-01,5.675014509918154815e+00,3.369232985449043838e+01,7.299999999999999822e-01
9.560804475041589923e-01,1.004013677619446376e+00,4.090685560997231107e+01,4.071781938067999818e+01,6.700000000000000400e-01
4.372411489786135474e-01,1.214148930729694698e+01,4.308387340795704290e+01,4.810697993041249676e-01,9.899999999999999911e-01
2.463658720065698970e-01,7.541137349080801577e+00,2.986294852112707510e+00,1.122003794894202144e+01,0.000000000000000000e+00
6.710837178411088733e-02,9.085932367025478129e+00,4.775418244324880135e+01,1.161413662146497217e+01,9.899999999999999911e-01
8.400269004314792065e-01,3.271581382642967384e-01,1.871456523725868593e+01,1.538522769167058080e+01,9.899999999999999911e-01
3.221511922437652053e-01,1.883196030927653197e+01,1.138690422995418894e+00,2.110423277284781918e+01,3.200000000000000067e-01
7.511343736607811739e-02,1.097158386563901189e+01,2.265874957130590062e+01,3.053515244169292231e+01,9.899999999999999911e-01
1.185638538008709775e-01,9.067322971122116826e+00,2.129324203720563347e+01,1.975377401555463663e+01,9.899999999999999911e-01
9.102211414790806199e-02,2.835465876960071796e+00,4.453714247660431624e+01,3.185338570870048258e+01,9.899999999999999911e-01
2.039024882606653710e-01,9.098794424066047881e+00,4.136532342527730322e+01,1.051194539197038225e+01,9.899999999999999911e-01
6.781491128074348396e-01,1.368045035776655638e+01,2.094677599365510900e+01,4.135184834139852228e+01,0.000000000000000000e+00
5.763472402560513297e-01,1.560743601466815278e+01,4.296342250716963207e+01,1.136931958565947376e+01,9.899999999999999911e-01
7.751648860901312332e-01,2.204156177865136002e+01,3.394654589014292867e+01,3.811758445059773237e+01,7.900000000000000355e-01
3.379078171192888558e-01,8.337515479914102912e+00,1.760890534315692690e+01,1.306263054277057911e+01,9.899999999999999911e-01
4.121819853253962940e-01,8.207795246784726828e+00,1.955559018335528521e+01,3.147841180869391309e+01,9.899999999999999911e-01
4.561708198628511290e-01,1.381122308653345954e+01,6.361033311207601848e+00,2.487498698230080763e+01,7.700000000000000178e-01
4.303835364199614100e-01,1.248045322812457236e+01,2.267866170124345970e+01,3.648889529073852600e+01,8.699999999999999956e-01
4.640832580606405466e-01,5.510169423946787326e+00,3.965363090104289778e+00,8.973073608600310891e+00,3.500000000000000333e-01
3.014504571799037080e-02,2.029314249946066795e+01,2.634340949910758312e+01,2.042912330190165449e+01,9.899999999999999911e-01
6.525277244994732717e-01,1.493796582590186972e+01,4.379644321432774490e+01,1.868920631811550237e+01,9.899999999999999911e-01
4.661757462866991109e-01,1.599200455629845408e+01,1.560092200053984079e+01,2.687952574458059374e+01,9.899999999999999911e-01
2.452012687314273354e-01,2.763435980754957555e+00,3.413511772803028421e+00,1.479742240219932370e+01,3.500000000000000333e-01
7.438690381084397396e-01,1.365516250686343014e+01,3.936743122005752582e+01,9.309247632520092353e+00,9.899999999999999911e-01
9.776614912679293390e-01,1.004886540494065450e+01,1.516311955621261909e+01,3.995073643583059209e+01,7.099999999999999645e-01
5.180364839654744147e-01,1.852690101666613387e+01,3.670936562393874425e+01,2.093003230989585006e+01,9.899999999999999911e-01
9.734752494981481208e-01,1.172669173913440055e+01,2.432787974289878719e+01,1.364786072920677773e+00,9.899999999999999911e-01
2.095503490351386944e-01,5.576031199290992113e+00,3.218959358296041273e+01,4.246002112622044677e+01,3.500000000000000333e-01
7.387568585213577510e-01,2.322179088797016533e+01,2.836150025368572969e+01,1.674642479200019451e+01,9.899999999999999911e-01
7.777019657883436077e-01,1.798645948531526173e+01,3.574412204720852770e+01,4.766057784410294573e+01,7.700000000000000178e-01
8.442179384464231218e-01,7.700552839147606576e+00,4.507335892434796421e+01,4.335397114875293312e+01,0.000000000000000000e+00
8.377447178470652789e-01,1.070108828725817318e+01,3.254133760383781748e+01,1.524191810842883399e+01,9.899999999999999911e-01
8.408561516463353147e-02,4.512493550123616970e+00,1.937811175040372902e+01,2.198277270270016359e+01,9.899999999999999911e-01
9.693079389720195005e-01,1.565723709198793046e+01,3.430283054248594965e+01,1.739671801208928414e+01,9.899999999999999911e-01
4.266035461337469581e-02,2.166934135130425076e+01,2.350499691608690256e+01,2.199723236186672182e+01,9.899999999999999911e-01
6.665092248106074813e-02,1.122513770161930324e+00,1.137127093876572559e+01,5.443268753711165697e-01,9.899999999999999911e-01
3.850185241161253602e-01,7.512912301981701901e+00,2.925582141873471542e+01,3.137740158920814437e+01,9.899999999999999911e-01
9.170802620003137839e-02,4.345657925970914270e+00,2.494120875114473179e+01,8.449819482376513591e+00,9.899999999999999911e-01
7.739805213789310301e-01,4.279691939198337458e+00,2.528412891726858547e+01,9.962810490486806447e-02,9.899999999999999911e-01
6.478973135602761335e-02,8.148565747999715114e+00,1.768005853642292280e+01,4.588905670281116755e+01,2.000000000000000111e-01
3.650010187980322618e-01,2.260002348319870080e+01,4.468159221234529355e+01,7.885854179137568920e+00,9.899999999999999911e-01
3.020269886397893844e-01,1.463132468331552971e+01,3.952431398918333283e+00,7.755877991056243204e+00,0.000000000000000000e+00
7.713924270988514742e-01,8.859481000295932773e+00,3.732889972063966866e+01,1.822922096122233526e+01,9.899999999999999911e-01
5.311267510193915520e-01,1.909282906419824144e+01,3.313019876932804664e+01,4.932454735323120509e+00,9.899999999999999911e-01
3.365851632848396724e-01,4.959914945978968426e+00,4.293328456463419940e+01,2.365960990904836336e+01,9.899999999999999911e-01
8.246778369353564564e-01,1.628053266757959960e+01,4.823387324572843227e+01,2.676711453070146618e+01,9.899999999999999911e-01
7.285683528546386123e-01,4.809145892487362239e+00,4.477374441278731609e+01,3.606810556305067195e+01,9.000000000000000222e-01
2.156420849464261158e-01,8.030137934192300264e+00,4.261995916028894982e+01,3.582627524470876779e+01,9.100000000000000311e-01
6.391995094142650657e-01,1.428442087334112642e+01,9.350588577795765133e+00,3.014875077458177799e+01,9.100000000000000311e-01
2.432103454246949958e-01,3.335412864402078625e-01,2.404714451357193639e+01,1.031271949340987426e+01,9.899999999999999911e-01
6.349496750091794262e-01,3.519943896343201040e+00,2.179884069650037048e+01,1.250304862323525334e+01,9.899999999999999911e-01
3.219714856692720284e-01,2.258586057558806459e+01,3.748467228848105748e+01,3.880223859453754898e+01,7.600000000000000089e-01
3.798472680066369289e-01,1.598362968118304650e+01,2.198995749200051719e+01,1.194669523391234378e+01,9.899999999999999911e-01
7.494182562600462116e-01,1.932670824556671363e+01,1.206270598176168818e+01,4.375485979033867068e+01,7.500000000000000000e-01
7.917381872556259470e-01,5.099913779658256985e+00,4.342234492812603008e+01,9.501833604832558677e+00,9.899999999999999911e-01
3.001560101192066732e-01,2.125723155330616621e+01,3.856792304001773175e+01,2.389332740978664305e+01,9.899999999999999911e-01
6.373127035109481531e-01,1.780124401127584832e+01,3.883235041350762629e+01,4.530914711058680489e+00,9.899999999999999911e-01
