withdrawal_percentage,hour,transactions_per_day,transactions_per_month,output
7.658740004402605495e-01,2.290217955370145120e+01,5.173315210845693457e+00,4.667360859834662534e+00,8.299097192674363965e-01
2.698056433493932760e-01,7.095325068869185792e+00,4.367051206414368636e+01,2.228148162522189324e+01,8.449232898130026870e-01
2.137089767349418246e-01,1.893156851101477400e+01,4.339719987746466501e-01,4.603191156673367601e+01,1.673371872956378736e-01
1.645018188855530417e-01,8.940812812048676506e+00,2.921584727455911690e+01,1.930524906553719333e+01,8.449232898130026870e-01
3.585701484725563049e-01,8.477390254297182182e+00,4.571915449207473614e+01,9.509136227924951612e+00,8.449232898130026870e-01
5.731299644950871297e-02,4.958074333006345036e+00,3.772703800554643294e+01,1.826320974130000963e+01,8.449232898130026870e-01
8.504752801773891591e-01,1.959650817838344494e+01,1.257567136856792089e+01,3.542973725254349660e+01,8.448800113348987617e-01
7.860730108720171971e-01,1.792134138796366294e+00,3.303348062253721906e+01,1.494168559149765585e+01,8.449232898130026870e-01
1.946740613210899973e-01,1.202273789844639396e+00,2.129871699728420609e+01,3.941606373249674000e+00,8.449232898130026870e-01
6.150600063656092020e-01,1.399745451698862198e+01,4.661951550295071023e+00,4.099629428595214620e+01,1.987840052628129239e-01
5.452603384048494428e-01,5.447710495373780937e+00,1.030061276548307170e+01,4.624166941269697162e+01,4.849630056141524537e-01
3.109690734483164798e-01,2.110804439469837845e+01,1.173825456494834718e+00,3.092994312388452371e+01,4.109568304422223095e-01
2.888749170196636129e-02,1.274295627668018405e+00,9.914107358666239378e+00,3.919799697444128839e+01,7.873820196856516906e-01
6.058638360071996187e-01,7.287929201180789462e-01,3.699977423997834336e+01,3.031463755718225350e+00,8.449232898130026870e-01
2.867849964902798865e-01,8.757747565258524602e-01,6.909956088892815096e+00,8.015106781397067337e+00,8.372494248557462715e-01
8.650215798764566699e-01,5.151552947646549363e+00,2.261807416345994426e+01,1.214293534791246465e+01,8.449232898130026870e-01
1.980517366586719286e-01,2.232699493205200270e+01,9.762915975618939868e+00,1.818808706109629370e+01,8.448953338854426898e-01
7.505531532936082773e-01,5.995356402740324775e+00,2.017400627010153968e+01,2.912658095202021613e+01,8.449232897775724727e-01
2.562081314735908943e-01,8.316930091604820774e+00,2.965771752916207404e+01,1.554907726464811546e+01,8.449232898130026870e-01
5.189662816862696815e-01,2.147754734652347963e+01,4.134957154168045435e+00,5.517240681752312526e+00,5.214117147893155835e-01
2.084891080959883070e-01,1.350824489331953515e+01,1.278359105983383870e+01,2.329609860145046696e+01,8.449232499168182198e-01
3.020340389644420309e-01,2.298634937490945518e+01,3.918989401313554310e+01,3.147044505087966471e+01,8.449232898130026870e-01
8.744649997691067433e-02,1.388342305980446056e+01,2.356552707082224529e+01,3.239028779645967404e+01,8.449232294406263666e-01
7.091353017565132921e-01,5.263221674196971733e+00,3.608310681663732566e+01,4.654156287649102097e+01,6.444038351190759517e-01
7.947459129082945495e-01,1.070806959722043317e+01,4.670340853438609940e+01,4.460039818298452019e+01,1.517238749128826114e-01
2.433354810296297632e-01,1.639374986637698584e+01,9.991739708449879132e+00,4.084305896877645381e+01,5.119392830949680562e-01
3.524438911688859699e-01,2.074221668136441465e+01,3.018897084508191142e+01,1.772855428885926443e+01,8.449232898130026870e-01
7.627260675644799148e-01,1.891075255634338603e+01,1.636899824236042633e+01,5.167070509521173527e+00,8.449232898020252458e-01
2.151685621612959842e-01,1.562750838988286617e+01,1.160508583366450530e+01,4.332942369388727144e+01,4.571956761829863991e-01
2.739411591399834034e-01,6.402350900823492452e-01,7.331401083948644093e+00,4.013774305475452664e+00,8.411620139463769075e-01
8.056823176130346598e-01,9.872328644267847508e+00,3.758535563378966771e+01,3.329688620794222942e+01,8.449228649214756137e-01
7.389461147386512385e-01,1.401270898765056394e+00,3.012373145532397700e+01,4.377810046794844645e+00,8.449232898130026870e-01
6.800918755188289921e-02,8.795784416250802096e+00,2.192871482940756778e+01,3.352218631812009164e+01,8.449226355622665441e-01
2.468152152027877078e-01,8.863871299639100698e+00,4.694777634897790364e+01,3.795661918000738666e+01,8.396219693419039176e-01
2.802167929984757944e-01,7.114172494958383552e+00,4.785456739542719617e+01,2.653487983628985702e+01,8.449232898129761526e-01
1.355602040078661696e-01,9.011711659939180663e+00,4.863174560718812955e+01,2.894385258168352593e+01,8.449232897965383016e-01
9.716884928267196520e-01,1.768356265616524681e+01,3.195562186222950629e+01,2.059948889625458790e+01,8.449232898130026870e-01
3.795131696688441858e-01,1.288509335252801158e+01,2.278036310703274481e+01,4.432408857142605285e+01,1.523569766138082870e-01
6.619959389574494590e-01,1.882223301556783923e+01,3.078104621759713666e+01,7.325640089393662180e+00,8.449232898130026870e-01
7.914756840156479401e-01,2.079234803151182120e+01,4.092595428055773965e+01,5.077294055048149346e-01,8.449232898130026870e-01
7.744303612980122375e-01,1.063652305943822718e+01,4.864155910445339259e+01,2.786192497854491634e+01,8.449232898117949864e-01
4.770785705828400891e-01,1.632034609473728359e+00,2.054214664363461651e+01,2.546850235528897954e+01,8.449232898130026870e-01
4.484767018216817558e-01,1.129102110437018780e+01,4.272464186290930144e+01,4.212972405322823732e+01,1.544253139996220880e-01
6.426428832776298616e-01,9.374696077617684864e+00,4.704684865415676143e+01,9.305158051487657289e+00,8.449232898130026870e-01
3.371022116069810615e-02,6.763226769080534773e+00,2.699608363019045854e+01,4.886469922901287077e+01,4.999735291630976741e-01
9.613450312591138580e-01,1.236512251595266321e+01,4.072145732631980763e+01,1.625439000449425109e+01,8.449232898130026870e-01
8.701816203130195992e-01,4.911700106623260176e+00,4.670509346638222326e+01,3.870052522607592138e+00,8.449232898130026870e-01
7.682059904207405587e-02,1.401038020404230799e+01,1.166108501912850137e+01,2.964423938779886925e+01,8.449228229260492551e-01
7.843020700221581265e-01,1.624622183337327641e+01,4.399625704141522320e+00,1.754681568329845831e+01,2.756942230858212550e-01
6.122319434016652018e-01,1.718908015640320741e+01,3.616315826651555909e+01,4.867526340850086086e+01,2.191062528288284517e-01
2.316812608623590730e-01,2.320969766067763373e+01,2.885920294179474865e+01,1.204561074146149480e+01,8.449232898130026870e-01
1.043718894257359420e-01,1.080680381780527277e+00,2.186423580638788877e+01,4.652515159070541984e+01,4.999964364937439232e-01
4.397951221941208688e-01,2.279363513729359525e+01,2.962257300582182751e+01,4.834106958432606405e+01,4.993683803503576879e-01
8.029863669194969855e-02,5.997706122958549102e+00,3.790775079463073638e+01,3.125640783405134115e+01,8.449232847868123342e-01
8.504156987738487050e-02,1.175692020972479312e+01,8.828242418113987355e+00,1.596667577920195136e+01,8.447238313613273375e-01
8.794054049928874406e-01,5.561524491585098318e+00,6.570136557875658312e+00,1.572559756903289063e+01,8.286398669782489845e-01
9.888894211773159304e-01,2.071428002162958748e+01,1.740035206443235793e+01,1.166644209538246812e+01,8.449232898130026870e-01
8.942310172564129633e-01,7.852863842559461460e+00,4.574867570989404442e+01,3.592253221416905262e+01,8.448389952937717107e-01
2.877826817625509515e-01,1.451976901907433870e+01,3.581973660611664201e+01,4.248615425803609469e+01,1.818876926209150591e-01
9.338608143991042887e-01,1.682276665170236640e+01,1.352632158863771039e+01,3.580688238065510376e+01,8.448487500576034037e-01
5.837869820950241095e-01,6.775011227575657102e+00,3.526629545828587453e+01,1.021011802677030467e+01,8.449232898130026870e-01
8.884760952032968451e-01,1.313906176417589222e+01,2.150266240079672997e+01,1.106431396596356542e+01,8.449232898130026870e-01
3.619621406073196823e-01,1.388581054949823645e+00,4.686437042535339259e+01,4.245419924801137057e+01,5.005432709885421216e-01
3.860191032504706188e-01,2.324404695149545930e+01,4.322009921146846523e+01,1.964249906264385359e+01,8.449232898130026870e-01
8.652383467686974861e-01,8.795888484709303512e+00,2.681596130838627801e+01,3.682394293860416212e+01,8.442586878867058831e-01
9.179646782280246331e-01,4.699068069118483848e+00,3.684379388968353908e+01,4.205610919509371826e+01,8.342125218108598084e-01
5.509379328058774394e-01,2.114589301376771857e+01,1.678120716091307330e+01,1.632480433735791081e+01,8.449232898085979881e-01
4.397394414992761291e-02,1.146494782657815392e+01,1.509302639403455970e+01,3.107993868712650709e+01,8.449232871005863954e-01
5.093957026192076354e-01,5.789374500450011674e+00,1.408336626583205664e+01,1.906317623872497435e+01,8.449232882317557758e-01
8.623827146252264209e-01,2.350006756779576023e+01,2.525740883351231858e+01,1.570517504263847464e+01,8.449232898130026870e-01
9.800499283815611307e-01,9.929862084326785521e+00,1.125743016141047725e+01,2.173463678956137102e+01,8.449232898130026870e-01
5.067394090957511033e-02,2.267947869094508206e+01,3.810388094190633979e+01,2.378980695340178286e+01,8.449232898130026870e-01
2.350533006654864643e-02,2.119060621360263141e+01,1.721634211731454656e+01,5.107047503215033091e-01,8.449232898119168889e-01
4.742177048367459680e-01,1.436821314742997657e+01,4.692868927302342286e+01,9.806930539130286339e-01,8.449232898130026870e-01
1.855182565050388366e-01,1.076316892623999166e+01,3.607086576901233599e+01,9.678314041945920820e+00,8.449232898130026870e-01
2.072591633580614934e-01,2.176963591565914413e+01,2.077365189575565196e+01,5.863506393323533850e+00,8.449232898130026870e-01
3.108242271821753944e-01,1.449453943999250072e+01,7.586589530290110517e+00,1.480882086101393158e+00,8.418619794000588019e-01
5.811840495973593645e-01,9.558541069885155395e+00,3.744709305102055197e+01,2.513303510828680132e+01,8.449232898130026870e-01
6.934998471799482811e-01,1.462390981235099829e+01,1.484463998446388189e+01,1.177731956952172077e+01,8.449232894168969832e-01
2.441048655782683818e-01,3.352641402990835573e+00,1.746736550778057051e+01,2.156451688552502688e+01,8.449232898122934765e-01
3.911585015618768146e-01,8.722206628720753585e+00,4.632923708688278452e+01,2.364010785020585459e+01,8.449232898130026870e-01
1.217145928502708641e-01,2.358891675430722046e+01,4.852613062897167850e+01,3.017870818673472044e+01,8.449232898130026870e-01
7.324372932515211820e-01,7.425924638282062062e-01,9.426528965655958103e+00,2.895136495239018970e+01,8.448683058600855444e-01
4.245800854297766547e-01,2.161436695996317781e+01,4.075074884614105741e+01,4.845929370701242078e+01,4.995548987835713994e-01
6.512821219118171134e-01,1.997026799359406368e+01,4.321629340581470302e+00,9.238374941141501040e+00,5.350269639726885629e-01
8.645308217205878165e-01,1.258406350736334645e+01,1.785431286392063299e+01,3.286494588023923136e+00,8.449232898127891911e-01
2.374503887399567192e-01,1.529355462315212932e+01,8.940306170799237506e+00,1.640993489235323288e+00,8.447940674160465679e-01
5.392505606617924441e-01,1.306389452069148582e+00,2.403125173907515588e+01,9.800603055914848483e+00,8.449232898130026870e-01
5.220292009605012051e-01,4.081696903474602678e+00,1.048116090463267369e+01,1.042367273211264056e+01,8.449176777217164425e-01
9.163180442517152580e-01,1.457767369439754823e+01,8.559249028394903647e+00,4.393046835639675152e+01,1.549403459958567097e-01
1.469896594023231140e-01,2.145824670371174037e+01,5.047815351374890014e+00,2.638103769394342990e+01,6.400676250997867633e-01
1.677636024168880358e-01,1.241519797663547031e+00,3.484129944446165439e+01,1.940303303610374641e+01,8.449232898130026870e-01
5.277008262514274461e-01,3.546329880593240169e+00,3.091275318345138601e+01,2.938134527171272836e+01,8.449232897381405705e-01
7.459171663360468774e-01,2.110072255682987930e+01,4.180858648223693308e+01,1.472862063354300943e+01,8.449232898130026870e-01
7.219318242002595865e-01,2.226637704766621439e+01,1.295178144352002114e+01,2.007148505890921442e+01,8.449232690068805285e-01
7.788840608906925089e-01,2.158664162829569833e+01,1.694441551489030218e+01,3.890032151650889336e+00,8.449232898108749445e-01
8.032824019759838841e-01,2.327642208175476846e+00,3.680326397565922747e+01,2.278052952902870487e+01,8.449232898130026870e-01
8.932620099690224968e-01,2.037093679896971210e+00,7.546543290942802074e+00,3.327507359651084329e+01,8.437127628658319667e-01
2.930773275383393717e-01,1.147576004547078909e+01,1.575239309322023828e+00,2.782187504392334532e+01,1.661719985138387368e-01
6.043287858427458525e-01,2.476118088405519835e+00,2.715487608060567837e+01,9.028262988018097346e+00,8.449232898130026870e-01
2.234298088850672492e-02,6.991781577800190384e+00,8.978350254077792414e+00,2.538125544138526024e+01,8.448185364945883791e-01
3.046722059632984703e-01,7.740441920702093803e+00,3.953026130386564319e+01,1.051188705727994588e+01,8.449232898130026870e-01
1.677895736200810672e-01,1.935584583377725210e-03,4.879451051263949779e+01,4.224350859659848112e+01,5.007527647665033221e-01
8.114760471110360474e-01,2.377259365904988542e+01,3.227980233398588439e+01,1.415280804013355365e+01,8.449232898130026870e-01
4.850280970030975691e-01,1.357421692166860616e+01,2.189903976237066274e+01,4.243444878474585380e+01,1.532103095125027792e-01
3.361095610833297886e-01,5.915195150037508398e+00,2.155408472137932918e+01,1.421492326102706372e+01,8.449232898130026870e-01
6.425022611103804460e-01,1.823812587856291145e+01,1.845177625842134006e+01,2.488820796052324269e+01,8.449232898129742653e-01
3.137607133855124797e-02,9.081027598799606082e+00,7.870366553453229663e+00,3.879075193061113680e+01,8.389111204753834095e-01
3.314188326640900017e-01,3.418110396015533681e+00,2.172848870067093330e+01,1.070655432763317982e+01,8.449232898130026870e-01
2.310075935203557140e-01,2.268855378088062480e+01,3.791470883258659796e+01,1.627063072472166283e+01,8.449232898130026870e-01
5.224092069534882476e-01,1.451298987835909315e+01,2.099521460449670229e+01,7.826102595842380438e+00,8.449232898130026870e-01
8.359542352879819616e-01,2.003281136836739762e+01,4.799180437418380762e+01,3.613955238617478471e+01,8.447441999534122115e-01
9.476557428971877917e-01,1.934893974086149626e+01,2.367613716072699859e+01,4.706311975364810962e+01,8.423297828744149562e-01
3.612634028995571622e-01,2.059159572209740574e+01,4.866016514937565773e+01,2.609564007708691236e+00,8.449232898130026870e-01
7.910451485256070336e-01,5.580315871881769141e+00,5.465588703587722641e+00,4.415151167701377943e+01,7.989718861412374862e-01
6.234239422731174818e-01,2.162847908166779121e+01,1.428040073280149036e+00,4.448459449681818967e+01,3.732084590329974860e-01
9.201409143333054708e-01,1.767332778550774819e+01,2.888188728682723294e+01,4.503239106625673394e+00,8.449232898130026870e-01
6.187897637053966227e-01,4.192465816149087310e+00,1.816565074775670041e+01,4.638875035392086232e+01,5.032447025006403507e-01
1.307576132267975755e-01,8.594168739490038789e+00,1.988308614611484870e+01,2.547131542839710860e+01,8.449232898130026870e-01
8.616512997076422042e-01,6.884464764127299574e+00,1.292729586349303439e+01,4.616745925727793320e+01,2.400455458821898758e-01
8.873059777158576189e-02,4.107129287137176732e+00,4.513096234489859881e+01,3.568589284604002643e+01,8.448589551990111080e-01
8.105027643558835315e-01,1.400973894715053092e+01,3.264006708226654041e+01,1.499290217634152711e+01,8.449232898130026870e-01
9.978761177468572496e-01,1.227381992724538406e+01,1.150315616103758387e+01,4.319494615814257799e+01,7.552554073429368353e-01
6.548481265053378575e-01,1.916088292733039111e+01,1.077044086526688638e+01,2.326140070439296714e+00,8.449202449318471420e-01
8.388702259648340709e-01,8.088222752042170782e+00,4.060100845814440618e+01,2.676823956865392518e+01,8.449232898129540592e-01
2.094947876446495716e-02,1.182243125808863837e+01,2.393216199746375494e+01,8.907422718070126422e+00,8.449232898130026870e-01
7.774560475066438769e-02,1.507325823726618452e+01,2.454561862697973851e+01,3.302427014630719526e+01,8.449231314523172331e-01
8.568811511611579279e-01,1.554970513034914958e+00,3.153756668590686374e+01,1.036769495170889854e+01,8.449232898130026870e-01
4.457650278900331386e-01,1.954884447156318927e+01,4.370998160940624189e+01,1.948225723716414848e+01,8.449232898130026870e-01
9.457014270269464840e-01,1.573929677847969266e+01,1.231461751231970769e+00,3.051434801539166486e+01,1.947371066898317127e-01
4.075593155982049076e-02,2.262265469553471320e+01,4.845763530051023338e+01,3.396442971613517159e+01,8.449221726743396665e-01
6.232120221022052764e-01,1.797542238830170902e+01,2.735467699512102513e+01,2.996842836077395589e+01,8.449232896379315072e-01
9.306673574517865255e-01,1.635883432418623684e+01,1.208166343130616838e+01,7.384411795720035698e+00,8.449231645696062554e-01
1.982465937169253234e-01,4.850191629282587513e-01,4.477503185351037018e+01,6.692039441999859228e+00,8.449232898130026870e-01
3.440612405962115705e-01,1.055099841300807739e+01,3.602287935804891816e+01,3.885120563476079525e+01,8.182626539569184398e-01
3.084153215474609855e-01,1.520694370324340738e+00,1.547877320696747994e+01,1.908751961002610287e+01,8.449232897150091848e-01
7.126501117033093857e-01,1.500473401221321623e+01,1.787633911780045892e+01,3.905061600426272150e+01,8.092507782892056634e-01
4.828442024189272264e-01,1.139969767292706848e+01,4.585274911264568232e+01,3.430438683626214669e+01,8.449195967321039280e-01
4.454320930955967262e-01,2.313198142319612671e+01,4.647883359338129594e+01,1.574251774950642613e+01,8.449232898130026870e-01
8.965906154032508013e-01,2.339426013210302635e+00,3.270382777825167864e+01,5.923028855701225837e+00,8.449232898130026870e-01
4.317499211474553622e-01,1.124756619849748063e+00,1.061932510544999886e+01,4.013025170139735565e+01,6.005490458192006553e-01
9.959514001895625190e-01,3.950231338178572749e+00,4.506283044243774327e+01,2.009749769358307958e+01,8.449232898130026870e-01
7.618391659332619525e-01,1.130216101214928237e+01,4.300675756779576631e+01,4.514639304027545563e+01,1.543540648462868869e-01
3.234285646726384744e-01,3.501318879618059654e+00,3.571525156622041663e+01,3.665513041110929038e+01,8.443817483324596029e-01
8.801070106751571753e-01,2.309268402679884247e+01,3.761382890289075220e+01,4.123429547565721265e+01,8.038221537088685587e-01
8.711513892028809325e-01,3.609086516615933604e+00,2.680188759791382935e+00,3.938547491717518056e+01,8.420166782304293607e-01
6.011093309733059886e-01,2.351253761188449332e+01,2.284631921695546630e+00,3.613633875842724308e+01,7.703938919282249387e-01
9.220327208742141734e-01,9.774160531255137840e+00,2.392323859834979771e+01,3.588117598821391141e+01,8.448424835856146453e-01
5.423972234538521064e-02,1.329178371062037378e+01,4.717994884263124789e+01,2.429472757351257428e+01,8.449232898130026870e-01
5.221345065628898441e-01,2.395110171338038185e+01,3.296627220106016409e+01,3.303088720604055339e+01,8.449232898130026870e-01
1.053283318084510256e-01,1.937290188068871899e+01,4.066150747579359148e+01,8.991419517447758025e+00,8.449232898130026870e-01
7.945494457075699124e-01,5.087598744633002212e+00,3.658342452515653065e+01,4.697078146639544372e+01,8.211152141650297498e-01
6.565655104044523238e-01,1.944035695086135718e+01,5.473629924976856742e+00,3.483739541463068434e+01,7.366730458296087969e-01
2.840481348387757787e-01,2.025422637017344485e+01,3.713002811864555497e+00,2.405392968814635424e+01,3.061466208685491019e-01
3.741618550343983607e-01,1.225368821829318833e+01,2.881684946112758183e+01,6.934505234660503170e+00,8.449232898130026870e-01
7.701233488852244902e-01,2.018793815547381598e+01,1.392746768561353221e+01,1.605278618346508424e+01,8.449232871942018441e-01
1.477297070890132291e-01,7.197257388629623165e-01,3.102917172500849219e+01,1.731132585697114834e+01,8.449232898130026870e-01
3.992488365180671961e-01,1.375484007603791348e+01,4.414625942132785497e+01,1.829207006069039920e+01,8.449232898130026870e-01
6.965892975836480705e-01,7.897513628648775708e-01,1.067083692638126990e+01,1.742234746355991604e+01,8.449193821063543108e-01
1.809525380685814699e-01,1.545052609877662420e+01,3.644773614811894191e+01,2.292101978017852204e+01,8.449232898130026870e-01
3.316772083517679492e-01,1.566632418611242628e+01,3.080279469172882756e+01,3.928631375719484708e+01,7.561449440981926617e-01
4.862197969880591719e-01,1.898105188212004180e+01,2.247265891615345623e+01,1.812030948261489627e+01,8.449232898130026870e-01
4.120312083009672888e-01,1.324321810809615840e+01,2.085799991789180741e+00,3.451277124989294265e+01,1.511998436829986581e-01
1.130557517071878459e-01,1.393544026590129192e+01,2.069025636066066198e+01,2.614013750066506958e+01,8.449232898129999114e-01
1.745152224668022889e-01,1.493893629200388062e+01,4.000706095115531724e+01,1.852464898727197884e+00,8.449232898130026870e-01
2.366519931704298418e-01,1.350256508300751968e+01,1.580891466917137933e+01,1.653128630746083161e+01,8.449232897680583054e-01
4.565275089179702261e-01,9.560251912540019603e+00,1.214306803870259444e+01,4.211630730313294180e+01,1.545373716132223130e-01
4.095901108966626403e-01,1.825557390016953008e+01,3.831163440677317311e+01,1.558501197661563253e+01,8.449232898130026870e-01
6.017713066163761226e-01,1.446301782206382924e+01,1.035538362703797510e+01,3.762505175661712542e+01,8.414929252909364443e-01
3.309345823464356906e-01,9.854498996699090796e+00,1.253995811665840954e+01,3.942769380575360572e+01,7.653690498587401025e-01
1.699709210544195770e-01,1.092697577035678691e+01,3.655689115916197096e+01,3.774845305947531671e+01,8.409909707332234863e-01
5.247636449892572053e-01,1.448295554273684616e+00,1.841288349289622417e+01,2.889159791189472770e+01,8.449232897974546797e-01
8.741855170509950090e-01,1.942103671608005655e+01,1.777339088524994182e+01,2.673032439941760785e+01,8.449232898126965985e-01
8.607794415362551854e-01,1.163325553796404144e+01,3.824869636059873557e+01,8.465968930247983693e+00,8.449232898130026870e-01
8.867416393519184092e-01,2.148527982241800771e+01,4.520740690369126469e+01,2.550459548143410871e+01,8.449232898130026870e-01
9.371375233314792608e-01,6.017160641240959507e-02,1.961130596762863831e+01,1.661766449904179055e+01,8.449232898130026870e-01
6.381313399038411882e-01,3.809957969151093415e+00,3.315222518169650101e+01,2.984408330095291007e+01,8.449232896596059472e-01
4.020982372009092032e-01,3.244410552765903510e+00,4.603561226057275491e+01,3.241113727654141030e+01,8.449232269219191238e-01
4.742241218701703787e-03,1.296596368511060149e+01,3.985690280542991815e+01,5.291657076753350175e+00,8.449232898130026870e-01
8.432876908931938864e-01,1.512081166016993095e+01,3.646806533249003479e+01,3.895005207076596321e+01,8.156453884345971073e-01
5.642629927456545014e-01,6.356028834724715360e+00,2.851930227686430186e+01,3.638054286154080330e+01,8.445767951184481870e-01
7.897814409762351495e-01,5.423732309923837924e+00,9.059059621359713432e+00,5.436766786320149869e+00,8.448374426117235547e-01
7.507797954019043152e-01,2.122359057387761894e+01,1.420117529828453584e+01,1.110890234612100258e+01,8.449232884223923934e-01
9.196072707348023068e-01,1.668172745514450028e+01,3.783523943952835111e+01,1.825174153314599224e+01,8.449232898130026870e-01
6.511181201682922914e-01,9.468832910320195140e+00,4.638061247196075598e+00,1.426283618469135384e+01,2.580503547746615389e-01
6.614610167904507732e-01,1.550557539197385282e+01,1.832985476033438133e+01,1.699771341395661750e+01,8.449232898129641622e-01
2.620657465070970193e-01,1.533959914699125093e+01,2.305123617643967648e+01,2.627410546353794629e+01,8.449232898129934721e-01
4.376887169954557510e-01,1.289484327024254107e+01,2.494292797951797525e+01,2.024993489394891810e+01,8.449232898130026870e-01
4.930351060506524830e-01,1.250493055155644839e+01,3.934110661461161129e+01,3.221747377285959146e+01,8.449232497920214913e-01
6.711666036060767171e-01,1.688622798329184604e+01,2.344665849761590692e+01,4.427649465958549513e+01,3.240455161962207953e-01
3.894737824760446943e-01,2.030564075101005628e+01,2.054450446259675900e+01,3.992583834808233689e+01,8.123142987161865447e-01
6.398537027194010074e-01,2.350770825618211823e+00,4.567570748236714451e+01,1.480420422544399273e+01,8.449232898130026870e-01
1.471054725939416885e-01,1.262111941540657867e-01,4.809170517605657835e+01,4.486375409740820430e+01,4.999964299690800029e-01
7.384195703754747875e-01,1.930045711577592016e+01,2.599877345085445768e+01,1.033307873332593552e+01,8.449232898130026870e-01
7.376048498474639947e-01,1.029129228762269754e+00,6.773889523191348516e+00,3.878287147154961190e+01,8.178869116300774289e-01
2.257005461150898284e-01,6.538831061895359120e+00,2.773629598467140767e+01,1.321433796335921329e+01,8.449232898130026870e-01
9.371236056327103547e-01,1.281480964697230363e+01,2.435244477413217368e+01,1.899455943309709838e+01,8.449232898130026870e-01
8.244490625148471752e-01,1.956709398612865414e+01,2.207534017212656607e+01,3.514052706045126317e+00,8.449232898130026870e-01
9.950806616550453843e-01,7.865496629357945579e+00,3.264398758908664888e+01,2.855832672722522148e+01,8.449232898130026870e-01
2.834904443304142596e-01,1.925360422359242918e+01,2.813036132218278240e+01,4.407866509853145942e+01,4.989306202665727552e-01
6.423093163451172316e-01,4.280064378249385015e+00,3.126892645018872585e+01,7.991334815614762332e-01,8.449232898130026870e-01
2.012313421596934049e-02,1.014274784924407058e+01,3.340536857238367929e+01,3.079299755750402667e+01,8.449232884318212955e-01
1.160421311710918557e-01,2.159959745311283541e+00,4.598509804870543860e+01,3.530497391534487406e+01,8.448900025003993619e-01
2.544396717380129624e-01,1.860650183134801949e+01,9.349806345737986746e+00,4.863490271014524069e+01,4.975050515529843564e-01
5.485117692447695203e-01,1.378204562478463124e+00,4.826542450287916353e+01,5.895296342891515273e+00,8.449232898130026870e-01
5.185307895576012349e-01,1.947900964022302617e+01,3.651307082620287758e+01,2.180364000930596902e+01,8.449232898130026870e-01
2.173278334605489581e-01,6.756047739683360476e+00,1.324895414727039622e+01,4.128860762143642660e+01,5.035908509855420156e-01
4.724708400936941111e-01,1.854700499232192712e+01,2.691080717737039407e+01,1.809645449583885579e+01,8.449232898130026870e-01
5.511656292170141747e-01,2.828510932712959836e+00,2.088911595443509128e+01,1.864644533691926398e+01,8.449232898130026870e-01
9.911307501348998183e-02,2.496877008825478583e+00,2.327388643777241128e+01,5.265120830259685469e+00,8.449232898130026870e-01
4.776352485118190438e-01,1.317652781923662531e+00,1.670014575291376602e+01,4.061673486208785988e+00,8.449232898073718578e-01
9.811064434780392141e-01,1.176846864962556971e+00,2.845081691044724082e+01,9.349711014659986219e+00,8.449232898130026870e-01
7.357799916239802229e-01,1.408788998847049712e+01,8.307878034370443032e+00,3.905619338458189560e+01,8.086342059710254215e-01
7.108652568699788121e-01,1.022365854702470678e+01,1.415831745983529544e+01,3.455228283695629443e+01,8.449173748445106824e-01
8.015691099622690441e-02,2.262074703854831448e+00,1.241184169960936501e+01,1.849914212680796055e+01,8.449232055370156091e-01
6.956215573973419941e-01,1.962535237282295952e+01,3.106079591578775023e+01,3.608097450390630456e+01,8.447812481625495140e-01
8.240590750422457367e-01,2.029424126259222305e+01,2.988918633852878060e+01,3.148167737816553213e+01,8.449232817056404610e-01
2.278947409755849307e-01,5.860647306037919613e+00,1.135681611875010155e+01,4.084637860262022002e+01,5.116855722950511831e-01
4.425003175837348701e-01,1.299109127686114817e+01,3.916669824738770700e+01,1.685148602280648689e+01,8.449232898130026870e-01
4.017601346806447538e-01,6.468221708202380071e+00,5.031142890977394089e+00,1.562985703180743258e+01,5.032002797101191582e-01
3.343818767600559294e-01,2.756837308034997491e+00,1.547131335315714296e+01,3.359682375116165787e+01,8.449225589952992221e-01
4.147580408755204839e-01,1.675812759645009109e+01,1.213735858813013735e+01,2.599904224244554385e+01,8.449231714986638053e-01
9.902503088150244048e-01,1.480206463893482649e+01,4.647571392148295644e+01,3.482125483056198334e+01,8.449229625652621145e-01
1.597641032797936234e-02,2.774947926341014615e+00,1.011433555854157085e+01,2.826585714333854416e+00,8.449142505267658310e-01
6.791933739924111979e-01,1.515690253052073899e+01,4.475258767123282411e+00,1.107784386435760204e+01,2.484287154057697455e-01
1.327694825522618416e-02,3.666514655261536859e-01,3.459304016134385051e+01,3.393408987676671273e+01,8.449222046069502223e-01
5.077823847812059643e-01,5.214607638813573587e+00,2.909997958509806359e+00,3.830473168639545634e+01,4.913423771900759518e-01
9.482904991913493342e-01,1.753880153548729481e+01,3.933536398728678307e+01,1.469902615363078091e+01,8.449232898130026870e-01
1.286646939491612462e-01,2.125614939862380481e+01,4.187513482858041414e+01,3.160189782934940439e+01,8.449232800335024773e-01
2.477112927579621093e-01,1.350844117971045399e+01,1.994362026230449114e+00,1.833726450054178159e+01,1.557640477935855472e-01
6.191795845985331725e-01,1.804153120384716757e+01,1.739472557247328055e+01,4.428009229812852965e+01,3.683972468099468434e-01
7.330536621909642392e-01,1.032169057555858060e+01,4.483022299989094961e+01,3.642834878706621282e+01,8.445608168970351048e-01
